*_*********꧁鑫҉磊҉直҉播҉源꧂*********_*
______      _               _  _          
| ___ \    | |             | || |         
| |_/ /___ | |_  _ __  ___ | || |_ __   __
|  __// _ \| __|| '__|/ _ \| || __|\ \ / /
| |  |  __/| |_ | |  |  __/| || |_  \ V / 
\_|   \___| \__||_|   \___||_| \__|  \_/  
//免费软件꙰严禁商业꙰仅供测试꙰违者自负!꙰//
//如果你抓包了获取到了直播源,请自用,别公开,谢谢！//

🔠央卫高清,#genre#
江西卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1592308998_-1889199081/migu/kailu/jxwshd/57/20190820/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073742&ContentId=531262091&timezone=UTC&mtv_session=de50cbe717aa7f99a96fffd956d81e51&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=f8930b959a901748e45e2615bac60f75
江苏卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1592593248_1989329552/wd_r2/cctv/jiangsuhd/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073742&ContentId=264104188&timezone=UTC&mtv_session=6bc8392c0ce046c4a27b0d812696e9f8&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=a05b045f626d4764b5124f26a2f1d747
广东卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1592898240_-1957872936/ws_w/gdws/gdws3000/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073742&ContentId=263541274&timezone=UTC&mtv_session=d190c97b4980b8b8fc8fe749d33c4b53&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d7d16b4dab836849b2d69de0c71c0881
南方卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1593455810_973699600/wd_r3/2018/nfmedia/nfws/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073743&ContentId=265218882&timezone=UTC&mtv_session=69490e0f5d2243e8aa4627ecf0058de1&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=095412c3a2f0236b02fe898002af482a
新疆卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1593800523_-1493781639/wd-xinjiangwssd-600/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073743&ContentId=531262095&timezone=UTC&mtv_session=864a45b4901ac5ef45e66eda73f46964&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=2ecb1cbf330584c821ad5f41b74ff983
西藏卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1594087791_1409479634/envivo_x/2018/SD/xizang/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073744&ContentId=524854265&timezone=UTC&mtv_session=5640f857e31349921ba36207946fa904&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=df71711e34a615ea23f680ef139afb1d
海南卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1594363320_-990671769/envivo_x/SD/lvyou/711/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073744&ContentId=531262161&timezone=UTC&mtv_session=b55d04e0b5c7e772923fd49422a408a4&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=97ea95aaf536edf9a57ca0219cadc011
内蒙古卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1589932581_-415191449/envivo_w/2018/SD/neimeng/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073739&ContentId=531261982&timezone=UTC&mtv_session=c9a5a27753539fa99cff7fe7b0773863&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=f9d2e1fadbae161e8f9ee1c06f4b85df
江苏教育,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1594948125_-1781652450/wd_r2/jstv/jsjiaoyu/600/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073744&ContentId=265219146&timezone=UTC&mtv_session=a16c1bfb5e088bbea01975f7a8082344&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=3b8baea037f0011e4d3ad9db8c91f5cf
山东教育,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1595216303_855788936/envivo_v/2018/SD/shandongedu/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073745&ContentId=265218942&timezone=UTC&mtv_session=5df7c38235f8bfddc40ba06656567aa2&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=29623301ce35130c865d7d28c7f3b0c3
四海钓鱼,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1594642123_-1739463849/wd_r4/peoplecn/shdiaoyu/1200/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073744&ContentId=265667494&timezone=UTC&mtv_session=62fe26ea17a6225b620ad6528d069bad&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=1dd468b7cedccd815604e427c9d0d8f7
游戏风云,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1595481830_-1185482178/wd_r2/ocn/youxifengyunhd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073745&ContentId=265667664&timezone=UTC&mtv_session=a0ecd5ce9d57ca6fe2f9a78dd80357fc&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=238d629872f240eaaeb4749a58e17d18
高清大片,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1598749465_-366256696/wd_r3/cctv/gaoqingdapian/600/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073748&ContentId=265218862&timezone=UTC&mtv_session=3a6b1c7737e83442360bc74c1db28160&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=6c0357e0703b1ce5780f688addd61842
热剧联播,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1599904987_1263698555/wd_r3/cctv/rejulianbo/600/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073749&ContentId=265218955&timezone=UTC&mtv_session=d08622891788b7f58f17fe9ddfcf7760&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=13902f5ffd15ce35b793e964458bc0a7
成龙作品集,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1597833161_-605154292/wd_r2/virtuallive/5102010211/150/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073747&ContentId=265667553&timezone=UTC&mtv_session=fd80809f3f6b51a68ca8e0d327a5244a&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=31de3cf7ce30887e13ddcfcdd39350a2
掼蛋精英赛,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1598137381_-800475601/wd_r4/virtuallive/5101059662/150/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073748&ContentId=265667449&timezone=UTC&mtv_session=1f06490147bf0ef1556632d58c77b852&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=e65a6cf52d4e7b37e781fbab9d02aaac
掼蛋精英赛,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1598429516_539260722/wd_r4/virtuallive/5101059662/75/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073748&ContentId=265667449&timezone=UTC&mtv_session=227603b28af017ac99593529975c4ea8&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=3fc8644a3708179d74852b84c7f3de83
赛事最经典,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1600189817_1240880411/wd_r3/cctv/saishijingdian/600/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073750&ContentId=265218921&timezone=UTC&mtv_session=ad75dc89299f0a12c357e9f06e860e18&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=031c3d52bbccef1849631b126460966f
体坛名栏汇,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1600458454_-832716323/wd_r3/cctv/titanminglan/600/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073750&ContentId=265218759&timezone=UTC&mtv_session=b2e617f735c59ee2def1e133e7a80a5c&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=0c1268f6846ee93a05130bcd7741b787
新片放映厅,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1600732348_-360169236/wd-virtuallive5100030975-150/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073750&ContentId=265218930&timezone=UTC&mtv_session=63000e2fea84d8a6504746c34e7d4d75&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b6ef40cfda8ddfec090a09afb9dd2444
军事迷必看大片,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1599321476_677368024/wd-virtuallive5100002089-150/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073749&ContentId=265218878&timezone=UTC&mtv_session=0ef16dd36c78ec6087cfdd9240dda4be&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=59297ef87d5e48c3e92230975540fa04
经典深圳旁边电影,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1599032126_-227250245/wd_r2/virtuallive/5100180869/150/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073749&ContentId=265219029&timezone=UTC&mtv_session=f358762bcdc0d98e6da17359ed6dc2d2&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8daf635846c7955213792b55f33b0ed4

🔡移动高清,#genre#
CCTV-1,http://39.134.66.46/PLTV/88888888/224/3221225816/1.m3u8
CCTV-1,http://39.134.66.66/PLTV/88888888/224/3221225816/1.m3u8
CCTV-1,http://39.134.66.66/PLTV/88888888/224/3221226075/1.m3u8
CCTV-2,http://39.134.66.46/PLTV/88888888/224/3221225599/1.m3u8
CCTV-2,http://39.134.66.66/PLTV/88888888/224/3221225599/1.m3u8
CCTV-3,http://39.134.66.46/PLTV/88888888/224/3221225799/1.m3u8
CCTV-3,http://39.134.66.66/PLTV/88888888/224/3221225799/1.m3u8
CCTV-4,http://39.134.66.46/PLTV/88888888/224/3221225797/1.m3u8
CCTV-4,http://39.134.66.66/PLTV/88888888/224/3221226092/1.m3u8
CCTV-5,http://39.134.66.46/PLTV/88888888/224/3221225818/1.m3u8
CCTV-5+,http://39.134.66.66/PLTV/88888888/224/3221225507/1.m3u8
CCTV-6,http://39.134.66.46/PLTV/88888888/224/3221225814/1.m3u8
CCTV-6,http://39.134.66.66/PLTV/88888888/224/3221225814/1.m3u8
CCTV-7,http://39.134.66.46/PLTV/88888888/224/3221225671/1.m3u8
CCTV-7,http://39.134.66.67/PLTV/88888888/224/3221225671/1.m3u8
CCTV-8,http://39.134.66.46/PLTV/88888888/224/3221225795/1.m3u8
CCTV-9,http://39.134.66.66/PLTV/88888888/224/3221225676/1.m3u8
CCTV-10,http://39.134.66.66/PLTV/88888888/224/3221225677/1.m3u8
CCTV-11,http://39.134.66.46/PLTV/88888888/224/3221225517/1.m3u8
CCTV-12,http://39.134.66.46/PLTV/88888888/224/3221225669/1.m3u8
CCTV-13,http://39.134.66.46/PLTV/88888888/224/3221225812/1.m3u8
CCTV-14,http://39.134.66.46/PLTV/88888888/224/3221225674/1.m3u8
CCTV-15,http://39.134.66.46/PLTV/88888888/224/3221225513/1.m3u8
CCTV-16,http://39.134.66.46/PLTV/88888888/224/3221225893/1.m3u8
CCTV-17,http://39.134.66.46/PLTV/88888888/224/3221225708/1.m3u8
CCTV-1,http://39.134.66.66/PLTV/88888888/224/3221225816/1.m3u8
CCTV-1,http://39.134.66.66/PLTV/88888888/224/3221226075/1.m3u8
CCTV-2,http://39.134.66.66/PLTV/88888888/224/3221225599/1.m3u8
CCTV-3,http://39.134.66.66/PLTV/88888888/224/3221225799/1.m3u8
CCTV-4,http://39.134.66.66/PLTV/88888888/224/3221225797/1.m3u8
CCTV-4,http://39.134.66.66/PLTV/88888888/224/3221226092/1.m3u8
CCTV-5,http://39.134.66.66/PLTV/88888888/224/3221225818/1.m3u8
CCTV-5+,http://39.134.66.66/PLTV/88888888/224/3221225507/1.m3u8
CCTV-6,http://39.134.66.66/PLTV/88888888/224/3221225814/1.m3u8
CCTV-7,http://39.134.66.66/PLTV/88888888/224/3221225671/1.m3u8
CCTV-8,http://39.134.66.66/PLTV/88888888/224/3221225795/1.m3u8
CCTV-9,http://39.134.66.66/PLTV/88888888/224/3221225676/1.m3u8
CCTV-10,http://39.134.66.66/PLTV/88888888/224/3221225677/1.m3u8
CCTV-11,http://39.134.66.66/PLTV/88888888/224/3221225517/1.m3u8
CCTV-12,http://39.134.66.66/PLTV/88888888/224/3221225669/1.m3u8
CCTV-13,http://39.134.66.66/PLTV/88888888/224/3221225812/1.m3u8
CCTV-14,http://39.134.66.66/PLTV/88888888/224/3221225674/1.m3u8
CCTV-15,http://39.134.66.66/PLTV/88888888/224/3221225513/1.m3u8
CCTV-16,http://39.134.66.66/PLTV/88888888/224/3221225893/1.m3u8
CCTV-17,http://39.134.66.66/PLTV/88888888/224/3221225708/1.m3u8
CCTV-4欧洲,http://drive.mxmy.net:8888/udp/239.3.1.213:4220
CCTV-4欧洲,http://ikuai.zlsip.top:4022/udp/239.3.1.213:4220
CCTV-4欧洲,http://webmail.axxe.top:4022/udp/239.3.1.213:4220
CCTV-4美洲,http://drive.mxmy.net:8888/udp/239.3.1.214:4220
CCTV-4美洲,http://ikuai.zlsip.top:4022/udp/239.3.1.214:4220
CCTV-4美洲,http://webmail.axxe.top:4022/udp/239.3.1.214:4220
CETV-1中教,http://drive.mxmy.net:8888/udp/239.3.1.57:8152
CETV-1中教,http://ikuai.zlsip.top:4022/udp/239.3.1.57:8152
CETV-1中教,http://webmail.axxe.top:4022/udp/239.3.1.57:8152
CETV-2中教,http://drive.mxmy.net:8888/udp/239.3.1.54:4120
CETV-2中教,http://ikuai.zlsip.top:4022/udp/239.3.1.54:4120
CETV-2中教,http://webmail.axxe.top:4022/udp/239.3.1.54:4120
CETV-3中教,http://drive.mxmy.net:8888/udp/239.3.1.55:4120
CETV-3中教,http://ikuai.zlsip.top:4022/udp/239.3.1.55:4120
CETV-3中教,http://webmail.axxe.top:4022/udp/239.3.1.55:4120
CETV-4中教,http://drive.mxmy.net:8888/udp/239.3.1.56:4120
CETV-4中教,http://ikuai.zlsip.top:4022/udp/239.3.1.56:4120
CETV-4中教,http://webmail.axxe.top:4022/udp/239.3.1.56:4120
CGTN-英语,https://0472.org/hls/cgtn.m3u8
CGTN-纪录,https://0472.org/hls/cgtnd.m3u8
CGTN-法语,https://0472.org/hls/cgtnf.m3u8
CGTN-俄语,https://0472.org/hls/cgtne.m3u8
CGTN-西语,https://0472.org/hls/cgtnx.m3u8
CGTN-阿语,https://0472.org/hls/cgtna.m3u8
CGTN-英语,http://3501776.xyz:35455/gaoma/cgtnen.m3u8
CGTN-纪录,http://3501776.xyz:35455/gaoma/cgtndoc.m3u8
CGTN-法语,http://3501776.xyz:35455/gaoma/cgtnfr.m3u8
CGTN-俄语,http://3501776.xyz:35455/gaoma/cgtnru.m3u8
CGTN-西语,http://3501776.xyz:35455/gaoma/cgtnsp.m3u8
CGTN-阿语,http://3501776.xyz:35455/gaoma/cgtnar.m3u8
CGTN-英语,https://live.cgtn.com/1000/prog_index.m3u8
CGTN-纪录,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN-法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN-俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN-西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CGTN-阿语,https://livear.cgtn.com/1000a/prog_index.m3u8
CCTV-电视指南,http://dp.sxtv.top:88/md/cctv.php?id=dszn
CCTV-第一剧场,http://dp.sxtv.top:88/md/cctv.php?id=dyjc
CCTV-怀旧剧场,http://dp.sxtv.top:88/md/cctv.php?id=hjjc
CCTV-风云剧场,http://dp.sxtv.top:88/md/cctv.php?id=fyjc
CCTV-风云音乐,http://dp.sxtv.top:88/md/cctv.php?id=fyyy
CCTV-风云足球,http://dp.sxtv.top:88/md/cctv.php?id=fyzq
CCTV-女性时尚,http://dp.sxtv.top:88/md/cctv.php?id=nxss
CCTV-卫生健康,http://dp.sxtv.top:88/md/cctv.php?id=wsjk
CCTV-兵器科技,http://dp.sxtv.top:88/md/cctv.php?id=bqkj
CCTV-世界地理,http://dp.sxtv.top:88/md/cctv.php?id=sjdl
CCTV-央视台球,http://dp.sxtv.top:88/md/cctv.php?id=ystq
CCTV-高尔夫网球,http://dp.sxtv.top:88/md/cctv.php?id=gefwq
CCTV-央视文化精品,http://dp.sxtv.top:88/md/cctv.php?id=whjp
CCTV-电视指南,http://ddns.cyruslee.top:8888/udp/239.253.43.19:5146
CCTV-电视指南,http://ddns.cyruslee.top:8888/udp/239.253.43.10:5146
CCTV-怀旧剧场,http://ddns.cyruslee.top:8888/udp/239.253.43.25:5146
CCTV-怀旧剧场,http://ddns.cyruslee.top:8888/udp/239.253.43.5:5146
CCTV-第一剧场,http://ddns.cyruslee.top:8888/udp/239.253.43.28:5146
CCTV-第一剧场,http://ddns.cyruslee.top:8888/udp/239.253.43.15:5146
CCTV-风云剧场,http://ddns.cyruslee.top:8888/udp/239.253.43.26:5146
CCTV-风云剧场,http://ddns.cyruslee.top:8888/udp/239.253.43.16:5146
CCTV-风云足球,http://ddns.cyruslee.top:8888/udp/239.253.43.20:5146
CCTV-风云足球,http://ddns.cyruslee.top:8888/udp/239.253.43.14:5146
CCTV-风云音乐,http://ddns.cyruslee.top:8888/udp/239.253.43.29:5146
CCTV-风云音乐,http://ddns.cyruslee.top:8888/udp/239.253.43.6:5146
CCTV-兵器科技,http://ddns.cyruslee.top:8888/udp/239.253.43.18:5146
CCTV-兵器科技,http://ddns.cyruslee.top:8888/udp/239.253.43.9:5146
CCTV-世界地理,http://ddns.cyruslee.top:8888/udp/239.253.43.24:5146
CCTV-世界地理,http://ddns.cyruslee.top:8888/udp/239.253.43.7:5146
CCTV-女性时尚,http://ddns.cyruslee.top:8888/udp/239.253.43.23:5146
CCTV-女性时尚,http://ddns.cyruslee.top:8888/udp/239.253.43.8:5146
CCTV-央视台球,http://ddns.cyruslee.top:8888/udp/239.253.43.21:5146
CCTV-央视台球,http://ddns.cyruslee.top:8888/udp/239.253.43.11:5146
CCTV-高尔夫网球,http://ddns.cyruslee.top:8888/udp/239.253.43.22:5146
CCTV-高尔夫网球,http://ddns.cyruslee.top:8888/udp/239.253.43.12:5146
CCTV-央视文化精品,http://ddns.cyruslee.top:8888/udp/239.253.43.27:5146
CCTV-央视文化精品,http://ddns.cyruslee.top:8888/udp/239.253.43.13:5146
CETV-1中教,http://39.134.66.66/PLTV/88888888/224/3221225563/1.m3u8
CETV-4中教,http://39.134.66.66/PLTV/88888888/224/3221225750/1.m3u8
CGTN-英语,http://39.134.65.166/PLTV/88888888/224/3221225510/1.m3u8
CGTN-纪录,http://39.134.65.166/PLTV/88888888/224/3221225509/1.m3u8
浙江卫视,http://39.134.66.166/PLTV/88888888/224/3221225514/1.m3u8
浙江卫视,http://39.134.66.166/PLTV/88888888/224/3221225959/1.m3u8
北京卫视,http://39.134.65.166/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.166/PLTV/88888888/224/3221225931/1.m3u8
北京纪实,http://39.134.65.166/PLTV/88888888/224/3221225670/1.m3u8
北京纪实,http://39.134.65.165/PLTV/88888888/224/3221225670/1.m3u8
东方卫视,http://39.134.65.165/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.166/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.166/PLTV/88888888/224/3221225942/1.m3u8
上海纪实,http://39.134.65.166/PLTV/88888888/224/3221225673/1.m3u8
上海纪实,http://39.134.65.165/PLTV/88888888/224/3221225673/1.m3u8
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8
安徽卫视,http://39.134.67.110/PLTV/88888888/224/3221225925/1.m3u8
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8
江西卫视,http://39.134.67.110/PLTV/88888888/224/3221225935/1.m3u8
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://39.134.67.110/PLTV/88888888/224/3221225966/1.m3u8
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.67.110/PLTV/88888888/224/3221225970/1.m3u8
重庆卫视,http://39.134.65.166/PLTV/88888888/224/3221225502/1.m3u8
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8
东南卫视,http://39.134.65.166/PLTV/88888888/224/3221225500/1.m3u8
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8
南方卫视,http://39.134.67.108/PLTV/88888888/224/3221226020/1.m3u8
南方卫视,http://39.134.67.110/PLTV/88888888/224/3221226020/1.m3u8
甘肃卫视,http://39.134.65.166/PLTV/88888888/224/3221225584/1.m3u8
贵州卫视,http://39.134.65.166/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://39.134.65.166/PLTV/88888888/224/3221225576/1.m3u8
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221226030/1.m3u8
海南卫视,http://39.134.65.166/PLTV/88888888/224/3221225530/1.m3u8
海南卫视,http://39.134.67.110/PLTV/88888888/224/3221225978/1.m3u8
海南卫视,http://39.134.65.166/PLTV/88888888/224/3221225978/1.m3u8
海南卫视,http://39.134.65.166/PLTV/88888888/224/3221226026/1.m3u8
海南卫视,http://39.134.67.110/PLTV/88888888/224/3221226026/1.m3u8
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225991/1.m3u8
河北卫视,http://39.134.65.166/PLTV/88888888/224/3221225495/1.m3u8
河南卫视,http://39.134.66.110/PLTV/88888888/224/3221225988/1.m3u8
河南卫视,http://39.134.66.111/PLTV/88888888/224/3221225988/1.m3u8
河南卫视,http://39.134.65.166/PLTV/88888888/224/3221226023/1.m3u8
河南卫视,http://39.134.67.108/PLTV/88888888/224/3221226023/1.m3u8
湖北卫视,http://39.134.65.165/PLTV/88888888/224/3221225569/1.m3u8
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.134.65.166/PLTV/88888888/224/3221226015/1.m3u8
湖南卫视,http://39.134.65.166/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.66.110/PLTV/88888888/224/3221225977/1.m3u8
湖南卫视,http://39.134.67.108/PLTV/88888888/224/3221226000/1.m3u8
湖南卫视,http://39.134.67.110/PLTV/88888888/224/3221226000/1.m3u8
江苏卫视,http://39.134.65.165/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.66.110/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225929/1.m3u8
辽宁卫视,http://39.134.65.166/PLTV/88888888/224/3221225499/1.m3u8
辽宁卫视,http://39.134.65.166/PLTV/88888888/224/3221226089/1.m3u8
辽宁卫视,http://39.134.67.108/PLTV/88888888/224/3221226089/1.m3u8
吉林卫视,http://39.134.66.110/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8
宁夏卫视,http://39.134.65.165/PLTV/88888888/224/3221225579/1.m3u8
宁夏卫视,http://39.134.65.164/PLTV/88888888/224/3221225579/1.m3u8
青海卫视,http://39.134.65.165/PLTV/88888888/224/3221225573/1.m3u8
青海卫视,http://39.134.65.164/PLTV/88888888/224/3221225573/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8
山西卫视,http://39.134.65.166/PLTV/88888888/224/3221225496/1.m3u8
山西卫视,http://39.134.66.110/PLTV/88888888/224/3221225496/1.m3u8
山西卫视,http://39.134.67.108/PLTV/88888888/224/3221226009/1.m3u8
陕西卫视,http://39.134.65.166/PLTV/88888888/224/3221225567/1.m3u8
陕西卫视,http://39.134.66.110/PLTV/88888888/224/3221225567/1.m3u8
陕西卫视,http://39.134.67.108/PLTV/88888888/224/3221225989/1.m3u8
深圳卫视,http://39.134.65.166/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225997/1.m3u8
天津卫视,http://39.134.65.166/PLTV/88888888/224/3221225665/1.m3u8
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8
西藏卫视,http://39.134.65.165/PLTV/88888888/224/3221225570/1.m3u8
西藏卫视,http://39.134.65.166/PLTV/88888888/224/3221225570/1.m3u8
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8
新疆卫视,http://39.134.65.166/PLTV/88888888/224/3221225582/1.m3u8
新疆卫视,http://39.134.65.165/PLTV/88888888/224/3221225582/1.m3u8
康巴卫视,http://39.134.65.166/PLTV/88888888/224/3221225527/1.m3u8
安多卫视,http://39.134.65.166/PLTV/88888888/224/3221225531/1.m3u8
内蒙古卫视,http://39.134.65.165/PLTV/88888888/224/3221225577/1.m3u8
内蒙古卫视,http://39.134.65.164/PLTV/88888888/224/3221225577/1.m3u8
内蒙古卫视,http://39.134.67.108/PLTV/88888888/224/3221226017/1.m3u8
内蒙古卫视,http://39.134.67.110/PLTV/88888888/224/3221226017/1.m3u8
黑龙江卫视,http://39.134.65.166/PLTV/88888888/224/3221225985/1.m3u8
黑龙江卫视,http://39.134.65.165/PLTV/88888888/224/3221226060/1.m3u8
黑龙江卫视,http://39.134.65.165/PLTV/88888888/224/3221226068/1.m3u8
